	sentence	speaker	dialog_id	subset	uttr_id	sent_id	speaker_continue	opinion	statement	pos_answer	neg_answer	command	comment	other_answers	open_question_factual	yes_no_question	complaint	open_question_opinion	appreciation	dev_command
605	WhatвЂ™s the date today?	OOOOO	518	train	0	0	0	0.0082663549110293	0.0036164931952953	0.0019819517619907	0.0031465783249586	0.0063231219537556	0.0017789769917726	0.0026924083940684	0.9093139171600342	0.0064673875458538	0.0048276833258569	0.0452420078217983	0.0022782471496611	0.004064935259521
606	December the fifteenth.	XXXXX	518	train	1	0	0	0.2865431308746338	0.6895865797996521	0.0018789649475365	0.0014251195825636	0.0056589492596685	0.0024919165298342	0.0017121757846325	0.003162124659866	0.001269384403713	0.0017819814383983	0.001547832856886	0.001008115010336	0.0019336566329002
607	The day after tomorrow is little TomвЂ™s birthday.	XXXXX	518	train	1	1	1	0.1628933101892471	0.8132736086845398	0.0024559705052524	0.0013881886843591	0.006629878655076	0.0019773195963352	0.0016031649429351	0.002392066642642	0.0015742918476462	0.0016359222354367	0.0013790022348985	0.0008163782767951	0.0019808777142316
608	Right.	OOOOO	518	train	2	0	0	0.0338241159915924	0.3771310150623321	0.2474884092807769	0.0029773046262562	0.0918485894799232	0.0204796716570854	0.0076230242848396	0.0291709881275892	0.1021048203110694	0.0305406767874956	0.0104955807328224	0.0118851270526647	0.0344307236373424
609	What present should we give him this time?	OOOOO	518	train	2	1	1	0.0063491356559097	0.0016980962827801	0.0019433856941759	0.0025978309568017	0.0051756296306848	0.0019965395331382	0.0046509183011949	0.1062990948557853	0.0096545796841382	0.0041390908882021	0.8427337408065796	0.0068836226128041	0.0058783558197319
610	By the way, how old is he?	OOOOO	518	train	2	2	1	0.0059835868887603	0.0050163595005869	0.001551482011564	0.0027210563421249	0.0046819252893328	0.0022872346453368	0.002159941708669	0.9314327239990234	0.0082997418940067	0.0064530544914305	0.0231363400816917	0.002400872297585	0.0038756732828915
611	Thirteen today and tomorrow.	XXXXX	518	train	3	0	0	0.0227370783686637	0.9612137079238892	0.0008078178507275	0.0006865665200166	0.0029405842069536	0.0017025062115862	0.0008568424382247	0.0023072897456586	0.0013448032550513	0.0017141965217888	0.0009373460779897	0.0007024616352282	0.0020487799774855
612	Fourteen the day after tomorrow.	XXXXX	518	train	3	1	1	0.2523906230926513	0.6930170059204102	0.0050078015774488	0.0033634146675467	0.0213418323546648	0.0024353205226361	0.0020568808540701	0.0050714192911982	0.003036287613213	0.0032333107665181	0.0028042651247233	0.0013389129890128	0.0049029421061277
613	How time flies!	OOOOO	518	train	4	0	0	0.4214074313640594	0.0079045640304684	0.0124113755300641	0.0136000849306583	0.0193528216332197	0.1608064472675323	0.0084465565159916	0.1156773120164871	0.0326712690293788	0.0619093365967273	0.0652321726083755	0.0573214367032051	0.023259125649929
614	HeвЂ™s a big boy now.	OOOOO	518	train	4	1	1	0.0686649307608604	0.9002087712287903	0.0027010112535208	0.0022127314005047	0.0040845042094588	0.007117967121303	0.0014564527664333	0.0034442783799022	0.0025460950564593	0.0030694904271513	0.0011717975139617	0.0012952759861946	0.0020266277715563
615	And donвЂ™t forget Mary, TomвЂ™s twin sister.	XXXXX	518	train	5	0	0	0.0182367414236068	0.9573842883110046	0.0013450139667838	0.0009006753680296	0.0098074339330196	0.0014550414634868	0.0008248870726674	0.0011089367326349	0.0013503624359145	0.0020050513558089	0.0008076127269305	0.0007478281040675	0.0040261070244014
616	ItвЂ™s her birthday, too.	XXXXX	518	train	5	1	1	0.0512596927583217	0.9315106272697448	0.0015868302434682	0.0009537957375869	0.0035943097900599	0.0021919754799455	0.0009384028962813	0.001736018108204	0.0015780524117872	0.0013188277371227	0.0009782571578398	0.0007011899724602	0.0016520286444574
617	OK.	OOOOO	518	train	6	0	0	0.0508332625031471	0.1784355044364929	0.6992297768592834	0.0050433753058314	0.0145181966945528	0.0141928028315305	0.0073514045216143	0.0040367031469941	0.0044736936688423	0.0045596547424793	0.0023907257709652	0.0089232893660664	0.0060115735977888
618	LetвЂ™s invite all their little friends to come and celebrate.	OOOOO	518	train	6	1	1	0.0081452606245875	0.0402668230235576	0.0046324953436851	0.0014572729123756	0.8586574196815491	0.0045465375296771	0.0021120649762451	0.0027518218848854	0.0046391668729484	0.0068240421824157	0.0033530655782669	0.0054893069900572	0.0571247935295105
619	Do you know Sally?	OOOOO	521	train	0	0	0	0.0016234712675213	0.0229229573160409	0.0080923633649945	0.0037154539022594	0.0795557498931884	0.0057058781385421	0.0033491908106952	0.0132678234949707	0.8069078922271729	0.0117084719240665	0.0091758668422698	0.0062071485444903	0.0277677327394485
620	Sally?	XXXXX	521	train	1	0	0	0.0437256880104541	0.6155147552490234	0.1184654235839843	0.0088270502164959	0.0480948165059089	0.0063886316493153	0.0100931888446211	0.0105512589216232	0.0984428897500038	0.0139063913375139	0.0057232547551393	0.0050780982710421	0.0151885477825999
621	She is a bachelor girl.	XXXXX	521	train	1	1	1	0.2526110708713531	0.6032315492630005	0.0092082750052213	0.0069281873293221	0.0093755843117833	0.0662670582532882	0.0032969182357192	0.0093007246032357	0.0110950944945216	0.0132774328812956	0.0028901356272399	0.0076090744696557	0.0049088466912508
622	She is an excellent designer.	XXXXX	521	train	1	2	1	0.6280850768089294	0.0679038017988205	0.0162912234663963	0.009567973203957	0.0121060227975249	0.1793859601020813	0.0029671520460397	0.0115398420020937	0.0150015167891979	0.0133675187826156	0.005374542903155	0.0303893443197011	0.0080200480297207
623	Many of the company's advertisements are her child trains.	XXXXX	521	train	1	3	1	0.259135365486145	0.7083606719970703	0.0032534112688153	0.001985088456422	0.0069901915267109	0.0054516871459782	0.0012876444961875	0.0028240985702723	0.002248816890642	0.0026656950358301	0.0015340022509917	0.0018352983752265	0.0024280794896185
624	Why is she still single?	OOOOO	521	train	2	0	0	0.00921758916229	0.0023682164028286	0.0024332415778189	0.0032752868719398	0.0058966134674847	0.0030927762854844	0.0039425208233296	0.4176681935787201	0.0110917370766401	0.0080448975786566	0.5187775492668152	0.0079626450315117	0.0062287421897053
625	She must have a face that would stop a clock.	OOOOO	521	train	2	1	1	0.5814487934112549	0.3375083804130554	0.0054385890252888	0.0043352954089641	0.0070903114974498	0.0237830467522144	0.002330215414986	0.0082885846495628	0.0092235887423157	0.0080279186367988	0.0031240559183061	0.0043583922088146	0.0050427424721419
626	Oh, quite the other way round.	XXXXX	521	train	3	0	0	0.794391930103302	0.1562407612800598	0.0119872232899069	0.0033600055612623	0.0109058078378438	0.0056251417845487	0.0021914364770054	0.0025902711786329	0.002777250483632	0.0036073543597012	0.0015079128788784	0.0020060362294316	0.002808891935274
627	She is a knock-out.	XXXXX	521	train	3	1	1	0.5168998837471008	0.0923189744353294	0.0190602838993072	0.0189256370067596	0.0217778775840997	0.1842820048332214	0.0062637822702527	0.0163890402764081	0.030357539653778	0.0549518875777721	0.0057652248069643	0.0170415416359901	0.0159662701189517
628	She devotes much of her time to her career.	XXXXX	521	train	3	2	1	0.0297936666756868	0.9386380314826964	0.0018284696852788	0.0010354126570746	0.0043704179115593	0.0087463157251477	0.0012605229858309	0.001122121931985	0.0029720289167016	0.0038456399925053	0.0009687032434158	0.0026570416521281	0.0027615230064839
629	Do you hear what happened to Sally?	OOOOO	522	train	0	0	0	0.0011764802038669	0.0346534959971904	0.0053852181881666	0.0051122014410793	0.0547938980162143	0.0075627975165843	0.0033817135263234	0.0306268129497766	0.7961159944534302	0.0236883405596017	0.0089287152513861	0.0047571063041687	0.0238172821700572
630	No, what?	XXXXX	522	train	1	0	0	0.0055575016885995	0.0146390106528997	0.0029297932051122	0.1458694040775299	0.0055264509283006	0.0090739475563168	0.0103919086977839	0.010729219764471	0.0099257975816726	0.7714716792106628	0.0028492328710854	0.0030052182264626	0.0080309147015213
631	She had to go to the hospital.	OOOOO	522	train	2	0	0	0.0482259467244148	0.8369842767715454	0.0094755087047815	0.0153747061267495	0.0162977203726768	0.0117751536890864	0.0047338339500129	0.0088034318760037	0.0084436414763331	0.0266721826046705	0.0028969889972358	0.0024449976626783	0.0078716641291975
632	Why?	XXXXX	522	train	3	0	0	0.0145407700911164	0.0027045789174735	0.0028762004803866	0.0048971241340041	0.0084053743630647	0.0032162773422896	0.0111034056171774	0.4136033356189728	0.009480676613748	0.0139648988842964	0.501733124256134	0.006862124428153	0.0066120540723204
633	She passed out in class.	OOOOO	522	train	4	0	0	0.0668105855584144	0.9046990275382996	0.0026678999420255	0.0024228701367974	0.0043135341256856	0.0053895120508968	0.0019001383334398	0.0020873583853244	0.001679464476183	0.0040640872903168	0.0010835652938112	0.0010473574511706	0.0018347104778513
634	Seems she hadn't eaten anything in days.	OOOOO	522	train	4	1	1	0.1347637325525283	0.6518986821174622	0.0087692150846123	0.0077931843698024	0.0302238706499338	0.0493563711643219	0.0087575931102037	0.0225653313100337	0.0343472734093666	0.0250920969992876	0.0059520029462873	0.006171204149723	0.0143094705417752
635	Why on earth would she do that?	XXXXX	522	train	5	0	0	0.0148664209991693	0.0031304592266678	0.0022682745475322	0.0041708876378834	0.0059602288529276	0.0049868556670844	0.0043053259141743	0.5905704498291016	0.0102145010605454	0.0155940847471356	0.3298958539962768	0.0084601026028394	0.0055765402503311
636	You mean that she intentionally did not eat any food for days?	XXXXX	522	train	5	1	1	0.049726229161024	0.8505277633666992	0.0041621862910687	0.0020637933630496	0.0097361542284488	0.0072070988826453	0.0023016273044049	0.0185313057154417	0.0357060320675373	0.0074281189590692	0.003421361092478	0.0031129466369748	0.00607540179044
637	That's crazy!	XXXXX	522	train	5	2	1	0.0386126078665256	0.0043741697445511	0.0092584090307354	0.0104747014120221	0.0069948784075677	0.8016983866691589	0.0068883639760315	0.0086294123902916	0.0075386608950793	0.0513117760419845	0.0043592755682766	0.0395682789385318	0.0102911824360489
638	Yeah.	OOOOO	522	train	6	0	0	0.0015567266382277	0.0032970644533634	0.9842959642410278	0.0009622437064535	0.0019283831352367	0.0018733071628957	0.001142630004324	0.000448765233159	0.0006868246127851	0.0006584633374586	0.0004820889153052	0.0016891219420358	0.0009784715948626
639	but that's what she did.	OOOOO	522	train	6	0	1	0.3289641439914703	0.5528755784034729	0.0160970278084278	0.0087513709440827	0.033982329070568	0.010390818119049	0.0047470009885728	0.00991918053478	0.0086997374892234	0.0094854719936847	0.0048080263659358	0.0028775495011359	0.0084017366170883
640	I can't believe that there are girls who are willing to do that to their bodies.	XXXXX	522	train	7	0	0	0.6643437147140503	0.0369231924414634	0.0181385949254035	0.0354601964354515	0.0255306381732225	0.0737055391073226	0.0069997906684875	0.0202368889003992	0.0259510241448879	0.0576125420629978	0.0081230504438281	0.0116564482450485	0.0153184449300169
641	And all for a certain look.	XXXXX	522	train	7	1	1	0.8738561868667603	0.0686019584536552	0.0054670651443302	0.0051061026751995	0.0102484747767448	0.0105801858007907	0.0023996727541089	0.0056092534214258	0.0040105367079377	0.0055137467570602	0.0022598782088607	0.0024190158583223	0.0039280420169234
642	Well, it's not just the girlвЂ™s fault.	OOOOO	522	train	8	0	0	0.0840894505381584	0.5762488842010498	0.0117408959195017	0.0048764399252831	0.0129300123080611	0.2252388298511505	0.0143577400594949	0.0044767544604837	0.0051246746443212	0.032699104398489	0.0032910392619669	0.0174507535994052	0.0074754846282303
643	It's also society's fault - magazines and ads that show - thin models all saying, It's in to be thin.	OOOOO	522	train	8	1	1	0.3764856457710266	0.5673295259475708	0.0037738913670182	0.0024426472373306	0.0115744229406118	0.0154483634978532	0.0016453760908916	0.0038902524393051	0.0035289516672492	0.0062932027503848	0.0018565675709396	0.0022317620459944	0.0034993211738765
644	It's hard for them not to listen.	OOOOO	522	train	8	2	1	0.6559224128723145	0.0335129536688327	0.0133201628923416	0.0095194168388843	0.011620920151472	0.2079323083162307	0.0051988400518894	0.0084205036982893	0.0083302268758416	0.0226648394018411	0.0039168144576251	0.0111430259421467	0.0084975883364677
645	True.	XXXXX	522	train	9	0	0	0.0472794659435749	0.0133655862882733	0.6961691379547119	0.004595901351422	0.0073613710701465	0.17669178545475	0.0079927658662199	0.0023872824385762	0.0055267708376049	0.0060540921986103	0.0033487114124	0.023341629654169	0.0058854669332504
646	but there are limits.	XXXXX	522	train	9	0	1	0.0469827279448509	0.9235633611679076	0.0036417513620108	0.001783100888133	0.0061319381929934	0.0044761742465198	0.0026781761553138	0.0015266250120475	0.0016043003415688	0.0029149213805794	0.0008063198183663	0.0013725355966016	0.0025181048549711
647	"Being thin is one thing ; starving oneself to death is another."	XXXXX	522	train	9	0	1	0.869586169719696	0.0702118054032325	0.0089068794623017	0.0040648612193763	0.0128570180386304	0.0149435391649603	0.0027964171022176	0.0023108085151761	0.0015715864719823	0.005600971635431	0.0013010192196816	0.0029698575381189	0.0028790913056582
648	No one forces them to do this.	XXXXX	522	train	9	0	1	0.0623348206281662	0.4383890032768249	0.0138310873880982	0.1222601607441902	0.0190015956759452	0.0317202769219875	0.02116752974689	0.0113035002723336	0.0143267083913087	0.2319190204143524	0.0047791060060262	0.0065176957286894	0.0224494412541389
649	Get up as early as six o'clock only to be jammed at every crossroad and still late for work.	OOOOO	530	train	0	0	0	0.1307615339756012	0.8282278180122375	0.0025665289722383	0.0032732512336224	0.0084237391129136	0.0057895625941455	0.0021582052577286	0.0029494722839444	0.001790058100596	0.0062055299058556	0.0012920704903081	0.0016089511336758	0.0049532279372215
650	What a life!	OOOOO	530	train	0	1	1	0.3582746386528015	0.0276293493807315	0.0085608791559934	0.0080387527123093	0.0119593981653451	0.4588274359703064	0.0052500823512673	0.0091740461066365	0.0077127106487751	0.0384402647614479	0.0049264538101851	0.0460099577903747	0.0151960840448737
651	I've had enough of it.	OOOOO	530	train	0	2	1	0.0239831246435642	0.8191092014312744	0.0031114185694605	0.0028787690680474	0.055910512804985	0.0060609891079366	0.003372719977051	0.0045532025396823	0.0056794579140841	0.0443144589662551	0.0025388952344655	0.0032335771247744	0.0252537485212087
652	Cool down, man.	XXXXX	530	train	1	0	0	0.008124066516757	0.0062822215259075	0.004813440144062	0.017757311463356	0.0630972757935524	0.0289625264704227	0.0128096211701631	0.0180481038987636	0.0245541855692863	0.6020187139511108	0.0134218726307153	0.0194036904722452	0.1807069480419159
653	Everyone is fed up with the rush-hour traffic.	XXXXX	530	train	1	1	1	0.0386175252497196	0.808013916015625	0.0061477459967136	0.005231384653598	0.0166876837611198	0.0455176271498203	0.007038933224976	0.0023094075731933	0.0045082629658281	0.0438639931380748	0.0021028537303209	0.0068946569226682	0.0130661092698574
654	But life isn't really all that.	XXXXX	530	train	1	2	1	0.7008364200592041	0.1605639159679412	0.0101887388154864	0.0088282413780689	0.0107243442907929	0.0641873329877853	0.0068671484477818	0.0074482536874711	0.006110078189522	0.0111639937385916	0.0027748884167522	0.0049172826111316	0.0053893593139946
655	You should take the initiative and make some changes first.	XXXXX	530	train	1	3	1	0.4081830382347107	0.1178209036588668	0.02044571749866	0.0051653324626386	0.2534013390541076	0.0740828588604927	0.0035664951428771	0.0130262849852442	0.0118888393044471	0.0236447602510452	0.0068848608061671	0.0214311629533767	0.0404584072530269
656	What should I do then?	OOOOO	530	train	2	0	0	0.0083844168111681	0.0011862906394526	0.0032354276627302	0.0039516296237707	0.0065236221998929	0.0022392619866877	0.0045355088077485	0.0691349059343338	0.0075410190038383	0.0045322771184146	0.8758320212364197	0.0073889065533876	0.0055148019455373
657	I recommend you ride a bike instead of commuting by bus.	XXXXX	530	train	3	0	0	0.8992551565170288	0.0425651334226131	0.0036749523133039	0.0016882070340216	0.0176270324736833	0.0089174229651689	0.0013289410853758	0.00464240135625	0.0019264371367171	0.0036300180945545	0.0038327127695083	0.0043087601661682	0.0066028819419443
658	It may offer you many benefits.	XXXXX	530	train	3	1	1	0.7996534109115601	0.0467781424522399	0.0139093156903982	0.0046051377430558	0.0099788550287485	0.0850431770086288	0.0055907750502228	0.0032402102369815	0.0027328224387019	0.0072148125618696	0.0023422865197062	0.0125663978978991	0.006344677414745
